cluster_id,event_id,n_pixel_triggered,n_tile_triggered,n_pixel_time_samples,n_tile_time_samples,pixel_charge,tile_charge,charge_ratio_pixel_over_tile,pixel_centroid_x,pixel_centroid_y,tile_centroid_x,tile_centroid_y,pixel_width_x,pixel_width_y,tile_width_x,tile_width_y,pixel_span_x,pixel_span_y,tile_span_x,tile_span_y,pixel_time_mean,pixel_time_width_moment,pixel_time_gauss_mean,pixel_time_gauss_sigma,pixel_time_gauss_amp,pixel_time_gauss_baseline,pixel_time_gauss_success,tile_time_mean,tile_time_width_moment,tile_time_gauss_mean,tile_time_gauss_sigma,tile_time_gauss_amp,tile_time_gauss_baseline,tile_time_gauss_success,pixel_time_min,pixel_time_max,tile_time_min,tile_time_max,dominant_segment_id,drift_length,matched_tile_global_rows
2073,6,3,1,10,8,3803.0291748046875,5004.961654663086,0.759851810505168,-948.2284654779266,-387.65854598176537,-945.0,-385.0,0.1015062825432507,0.1932955552154855,0.0,0.0,0.5,0.5,0.0,0.0,98.78702639880844,1.2233357926490933,98.78116029922309,1.314539987150785,1187.896060113635,-5.45654596002411,True,98.85946016614331,1.516566680490659,98.79668719881467,1.445896448725938,1258.310260481752,66.99252679652419,True,96.41650390625,101.41650390625,94.41650390625,102.41650390625,61828,-43.740142822265625,6886
2074,6,4,1,14,9,3354.773239135742,5205.682968139648,0.6444444004116208,-933.9222306458503,-588.5408417780444,-935.0,-585.0,0.23759614381370223,0.24664133709937697,0.0,0.0,0.5,0.5,0.0,0.0,102.97841755532431,1.3338105144872543,103.11617833462428,80.74722537599958,678510.4128260715,-677733.3340014043,True,102.93524044266661,1.8933448567510858,102.93380809240962,7.4766358878839005,6262.314963963876,-5329.389678537938,True,100.91650390625,104.91650390625,98.91650390625,106.91650390625,62123,-40.46006529238189,6909
2075,6,4,1,6,7,1038.6301574707031,3167.1803817749023,0.3279352712107449,-943.9177295942541,-564.9901176499867,-945.0,-565.0,0.2360753700376138,0.249804601955638,0.0,0.0,0.5,0.5,0.0,0.0,126.08111548555698,0.7095441754581511,,,,,False,127.04494368465731,1.5963817926830532,129.69561278696352,4.735042537291035,1175.8853146517054,-374.35727892690005,True,124.91650390625,126.91650390625,122.91650390625,128.91650390625,61211,-33.23237958856096,6871
2076,6,3,1,10,10,2216.092758178711,3386.061113357544,0.6544751213841152,-945.9631542779747,-597.7095846436769,-945.0,-595.0,0.24726987840905862,0.1362874797434446,0.0,0.0,0.5,0.5,0.0,0.0,163.76053741000848,1.3065144491250171,163.76427751174097,1.2481514411715233,580.9660975511017,70.73246709180059,True,163.74008992065035,1.7193692978774662,163.85542350875275,1.7419990066714377,774.8698384690028,1.4863658503642287,True,161.41650390625,166.41650390625,159.41650390625,168.41650390625,61490,-24.819488525390625,6862
2077,6,4,3,12,12,5665.986053466797,6192.570920944214,0.9149650647203043,-921.3743203230912,-484.2000640962282,-924.3235417152341,-484.84426313784934,0.2161125142421977,0.14991450030067338,2.5113715449192857,1.2381900707379672,0.5,0.5,10.0,10.0,196.14773484527308,0.9919166288243216,196.1887347501235,0.839015182919222,2105.665624561578,249.87903257459374,True,196.43649535493938,1.2444029199911995,196.0640265900834,0.7887411963684035,2067.501133458416,160.5908446136997,True,193.91650390625,197.91650390625,193.91650390625,199.91650390625,61031,-52.06890869140625,6953;6992;6993
2078,6,4,1,6,4,1608.2346496582031,1904.5079498291016,0.844435776601781,-856.9595129678221,-465.99633701599055,-855.0,-465.0,0.2466998180490397,0.24997316365591396,0.0,0.0,0.5,0.5,0.0,0.0,222.905937057201,0.49988832923081483,,,,,False,222.91439463283317,0.6995630002658562,222.9176840461758,0.24988019661015126,5361.920717986565,113.98131170496778,True,222.41650390625,223.41650390625,221.41650390625,224.41650390625,54175,-30.568298339843746,7193
2079,6,2,1,7,7,2820.5872344970703,3267.2186393737793,0.8632991990513638,-933.532241255552,-570.25,-935.0,-575.0,0.24791228577952396,0.0,0.0,0.0,0.5,0.0,0.0,0.0,235.9662194228928,0.7785752956876847,235.91163647494818,0.2514343568158667,6529.3259636649855,252.90157987250004,True,236.0552171020615,1.0239520725641742,235.97770542248622,0.914514112429552,1335.3470751274745,29.548035804838108,True,234.41650390625,237.41650390625,233.41650390625,239.41650390625,61751,-34.05853271484375,6912
2080,6,3,1,11,9,2791.885223388672,5102.053771972656,0.5472081142549814,-772.3468555600597,-456.3664765898309,-775.0,-455.0,0.19760258225883345,0.21135633166954895,0.0,0.0,0.5,0.5,0.0,0.0,253.15807858510678,1.2860100124625233,252.76907562004794,111.32499104489001,1381208.9647987115,-1380515.7952312613,True,253.0679226853255,1.9693989061087311,253.01196157084993,1.8490408050643572,871.7741592341217,125.17220449606766,True,251.41650390625,255.41650390625,249.41650390625,257.41650390625,61602,-20.83394896697059,7481
2081,6,2,1,7,5,3962.8221588134766,4385.799911499023,0.9035574442015579,-820.9528319527283,-566.75,-825.0,-565.0,0.2455100309897226,0.0,0.0,0.0,0.5,0.0,0.0,0.0,261.30223846334,0.8317418562418493,261.3867226892324,0.9635207631138308,1776.37171686442,-26.414254505626282,True,261.42816953566484,0.8860417896617963,261.4388188500048,0.9427563812425297,1960.4592594521882,-44.33662769971895,True,259.41650390625,262.41650390625,259.41650390625,263.41650390625,62132,-21.60955810546875,7295
2082,6,3,1,12,8,3280.9708862304688,3735.0041694641113,0.878438346348945,-886.720903368045,-403.9147628061814,-885.0,-405.0,0.11705426940676572,0.2350204688743777,0.0,0.0,0.5,0.5,0.0,0.0,291.1597009419651,1.3201013397476722,291.15044195041435,1.691148144099475,1007.5944085910972,-111.3543856104422,True,290.9182695749532,1.4937709648105475,290.9505813949521,1.515016026560063,962.8864807910384,14.411617722304461,True,288.91650390625,293.91650390625,287.91650390625,294.91650390625,61516,-33.983123779296875,7105
2083,6,5,2,16,22,3965.5188598632812,6885.4626121521,0.5759262787753096,-907.1849007302651,-359.92942519054753,-905.0,-359.15438248483036,0.16826086873490043,0.27554219933262053,0.0,4.927974332120482,0.5,1.0,0.0,10.0,303.63590301303077,1.6582428090946038,303.5515281318521,8.201117720016555,7728.474972968358,-6931.022976736974,True,303.95108472556734,2.316815096567268,303.81827558495775,2.6630444609111548,1144.79648344011,-42.44058697970874,True,300.91650390625,306.91650390625,298.91650390625,308.91650390625,61815,-24.513996987566696,7040;7043
2084,6,2,1,5,5,2171.0523529052734,2743.064033508301,0.7914698039799528,-748.3737455667908,-548.25,-745.0,-545.0,0.21577724183758634,0.0,0.0,0.0,0.5,0.0,0.0,0.0,330.43337915070714,0.7116098054568853,,,,,False,330.3232148100599,0.8962313433494556,330.2660732547759,0.8407771630415409,1197.8592955564789,44.700446939425404,True,329.41650390625,331.41650390625,328.41650390625,332.41650390625,61370,-25.739593505859375,7584
2085,6,3,1,5,7,905.7136840820312,3562.0631713867188,0.25426659789681244,-961.0796398535421,-434.33833666751735,-965.0,-435.0,0.23697572392081248,0.19069600659321934,0.0,0.0,0.5,0.5,0.0,0.0,344.91539537374223,0.9024155929437628,,,,,False,344.75638199882655,1.7566269418266438,344.6410338853792,9.659067098548544,7216.952770929085,-6553.487216512108,True,343.91650390625,345.91650390625,341.91650390625,347.91650390625,61752,-26.334079693688228,6819
2086,6,3,1,12,11,2591.2437438964844,5592.44384765625,0.46334729761881377,-751.1499847956436,-362.9403921393124,-755.0,-365.0,0.2000114023643219,0.2427898328683675,0.0,0.0,0.5,0.5,0.0,0.0,374.947286321134,1.750352744753435,374.3312366606753,0.2661808326180733,1440.1781506692055,290.71215119595263,True,374.6875294326801,2.1477390394146254,374.61008425309313,2.156179463432427,976.5302319960603,33.79279606007938,True,371.91650390625,377.91650390625,369.91650390625,379.91650390625,61204,-34.13153076171875,7568
2087,6,5,1,18,11,4680.646926879883,7570.144866943359,0.6183034815250259,-993.817988879784,-554.2991698952828,-995.0,-555.0,0.2126569330735617,0.25975041651943875,0.0,0.0,1.0,1.0,0.0,0.0,395.81289902234283,1.5846360110803415,395.4460965132657,1.255645625796046,924.3042073748051,256.05505782253584,True,395.7398003231715,2.1520607819701802,395.7166531677105,2.2492017790877963,1347.462588307331,7.277981321486987,True,392.91650390625,398.91650390625,390.91650390625,400.91650390625,61914,-29.562003048941587,6729
2088,6,3,1,6,7,1038.3425903320312,2720.1399536132812,0.3817239583399947,-795.5044189377568,-337.17319747792834,-795.0,-335.0,0.24996094292729418,0.18028486802629898,0.0,0.0,0.5,0.5,0.0,0.0,412.0058739643936,0.7383728751031196,,,,,False,411.9941355534864,1.6935269141820313,411.5873194165519,1.601663356962673,437.33873780388495,149.80405279876712,True,411.41650390625,413.41650390625,409.41650390625,415.41650390625,62048,-25.69171142578125,7434
2089,6,6,1,14,10,2855.115737915039,6190.660842895508,0.46119724700984244,-843.0810742476206,-368.7435164105365,-845.0,-365.0,0.23648882927690731,0.2384555724449082,0.0,0.0,0.5,1.0,0.0,0.0,440.4083810575084,1.4194382361387041,440.0265081034705,1.004519637562924,508.17948782466783,263.3597901559815,True,440.7132713325255,2.4104776030522412,440.8627740394146,3.3325878680618657,969.1325567706895,-80.76235274499766,True,437.91650390625,442.91650390625,435.91650390625,444.91650390625,61266,-42.68185198844534,7246
2090,6,2,2,5,11,951.0328063964844,1852.251308441162,0.5134469615771874,-752.75,-299.97589272308585,-755.0,-299.6425245856061,0.0,0.2488349637807827,0.0,4.987204760996276,0.0,0.5,0.0,10.0,515.1763105007909,0.763530281580953,,,,,False,515.273071553084,1.3593939162438002,515.0912161798873,0.9228651742554302,545.4751448178587,84.37459308860738,True,514.41650390625,516.41650390625,512.41650390625,518.41650390625,61205,-33.693359375,7580;7581
2091,6,3,1,6,7,1111.9247589111328,4194.146789550781,0.2651134580414213,-876.4514722955812,-440.6841564085878,-875.0,-445.0,0.24524490189164436,0.1690751820227836,0.0,0.0,0.5,0.5,0.0,0.0,529.1480418858944,0.8838758674769812,,,,,False,529.3659964190163,1.7697434659746245,529.2957241065671,2.8935332390819926,952.2377623105799,-165.9692528243085,True,528.41650390625,530.41650390625,526.41650390625,532.41650390625,60941,-15.7972412109375,7136
2092,6,2,1,3,6,596.0105438232422,2785.2953872680664,0.21398468060072942,-876.4019460103415,-440.75,-875.0,-445.0,0.22996829153611192,0.0,0.0,0.0,0.5,0.0,0.0,0.0,531.9783827696347,0.4961562317115602,,,,,False,531.0732543742376,1.4527158371743902,529.0446434668821,3.1930594828351033,854.2606013795288,-86.94444265631144,True,531.41650390625,532.41650390625,529.41650390625,534.41650390625,60941,-15.83886482920706,7136
2093,6,2,3,9,23,2049.674118041992,4494.493127822876,0.456041217496499,-1020.25,-489.5355708084907,-1023.0675516341315,-485.7498174850868,0.0,0.24745649634494768,3.9484334832864043,2.63361891509117,0.0,0.5,10.0,10.0,573.4879020121456,1.4050001767941898,,,,,False,573.252019759288,2.1125086101548396,573.1578250854922,75.62325202475267,160343.58426124512,-159994.19242699264,True,571.41650390625,575.41650390625,569.41650390625,577.41650390625,61224,-26.329742431640625,6651;6655;6683
2094,6,2,1,7,6,6198.611465454102,7080.7142333984375,0.8754217810706697,-893.75,-324.3146808658578,-895.0,-325.0,0.0,0.16779993599756057,0.0,0.0,0.0,0.5,0.0,0.0,574.6416904578696,0.880695154514325,574.7752853997764,0.7106999884361312,2275.4060588564976,542.49383488856,True,574.7385277068357,1.0008132887714076,574.7889933128345,0.9177508785362558,2786.3910285340953,113.26788969841147,True,572.91650390625,575.91650390625,571.91650390625,576.91650390625,61596,-28.501972133798983,7072
2095,6,4,1,15,9,6500.061706542969,7393.372201919556,0.8791741480099359,-919.6722884222544,-531.3098178161545,-915.0,-535.0,0.1811538008353341,0.16226748579968245,0.0,0.0,0.5,0.5,0.0,0.0,621.004572417863,1.4343931928337044,621.0717369625715,1.280034390719833,1611.4029147705487,193.93767583930233,True,621.0465407265059,1.4746168701838778,621.039156259821,1.6453316416703312,1951.2350048744363,-59.95649153018539,True,617.91650390625,623.91650390625,615.91650390625,624.91650390625,61297,-19.873932762829007,6984
2096,6,4,1,5,7,926.7236938476562,3316.9422302246094,0.27939096599367136,-914.9184103919526,-477.21728371717586,-915.0,-475.0,0.23631152290711616,0.3111120977925493,0.0,0.0,0.5,1.0,0.0,0.0,628.2910633522939,0.8850688047772984,,,,,False,628.3141209203142,1.716194401341888,628.249485237931,3.2240553163515946,1075.1319358517048,-424.34549586605795,True,627.41650390625,629.41650390625,625.41650390625,631.41650390625,61108,-26.59454345703125,6994
2097,6,4,1,17,10,5360.981887817383,7311.381774902344,0.7332378547403905,-759.0895861624819,-456.3936517975949,-755.0,-455.0,0.2333973425122502,0.22625220406705646,0.0,0.0,0.5,0.5,0.0,0.0,637.9389777264158,1.31925796482986,637.901663023444,1.2858892035001657,1366.302291872781,171.7744978363979,True,638.0365111482763,1.826090633110879,637.9923172599355,1.7580794289430686,1550.3071497252342,50.65930880213844,True,635.41650390625,640.41650390625,633.41650390625,642.41650390625,61290,-24.6619873046875,7551
2098,6,2,1,6,8,2115.378402709961,3510.3284187316895,0.6026155249240938,-835.75,-553.3202434100333,-835.0,-555.0,0.0,0.17374570027351655,0.0,0.0,0.0,0.5,0.0,0.0,759.7328060287127,0.9937969710213874,759.5950839085651,67.13720543577011,1090131.1242169703,-1089438.6506426656,True,759.3961508033727,1.493419185033279,759.2808722709749,1.67614928119921,912.8907389069274,-29.475467712780745,True,758.41650390625,761.41650390625,756.41650390625,763.41650390625,61097,-37.37591552734375,7259
2099,6,3,1,8,9,1541.8828735351562,4381.857139587402,0.3518788551103564,-955.5260885736477,-512.2986408868678,-955.0,-515.0,0.24863504645369028,0.1481705353928991,0.0,0.0,0.5,0.5,0.0,0.0,779.3527786100972,1.1337214822399373,779.1002487454672,0.4862311964699051,541.0643725164337,177.4896018650644,True,779.292165869866,2.096285160613026,779.3186761782167,3.4389347459305037,1061.824577697568,-337.6136167227701,True,777.41650390625,781.41650390625,775.41650390625,783.41650390625,61325,-40.488414138634305,6842
2100,6,4,1,16,10,3936.8690338134766,7005.666900634766,0.5619549272970382,-875.9642021212019,-460.8616469134096,-875.0,-465.0,0.2474237496150242,0.20822685569086646,0.0,0.0,0.5,0.5,0.0,0.0,788.940497760765,1.4527179609223215,788.5146443821187,3.4171154997720232,1786.5417448452058,-887.4147314182901,True,789.2190785914785,2.0947725996599345,789.2104503536352,3.376576730895786,1769.5206383360514,-590.5116417107722,True,786.91650390625,791.91650390625,784.91650390625,793.91650390625,60939,-15.40460205078125,7133
2101,6,4,2,14,16,6033.9459228515625,7363.757476806641,0.819411277714735,-899.7641257634394,-334.4449632534012,-895.6750145014038,-335.0,0.1422414377563143,0.243866677764356,2.508884301224841,0.0,1.0,0.5,10.0,0.0,793.7310876144816,1.359768096616728,794.1640592078746,1.1723541559826607,1436.4786999923062,168.7315408392981,True,793.8582457916855,1.7842016629866457,793.8689850360308,1.5957247666324297,717.9467953283768,111.71686290314719,True,790.91650390625,795.91650390625,788.91650390625,797.91650390625,61550,-26.987508765808457,7044;7069
2102,6,3,1,8,9,1642.167465209961,3206.022186279297,0.5122133815036867,-780.3713617829376,-592.8200533808955,-785.0,-595.0,0.21436466385811057,0.17354888150853695,0.0,0.0,0.5,0.5,0.0,0.0,819.9785144116819,1.1237057547859712,820.1265077318371,0.564352583381544,516.1601295474945,182.2645652766508,True,819.6351510216854,1.959689642859987,819.432160482675,1.8166562765258614,559.4310703909537,77.50751624301809,True,817.91650390625,821.91650390625,815.91650390625,823.91650390625,62126,-37.094268798828125,7438
2103,6,2,1,11,9,8275.715713500977,9052.671688079834,0.9141738481909247,-1018.493974131592,-316.25,-1015.0,-315.0,0.2499273672688338,0.0,0.0,0.0,0.5,0.0,0.0,0.0,825.7211542464902,1.234725627949339,825.7578720144614,1.152927029686994,2376.5342922138525,246.10207839542505,True,825.6801533706899,1.3355271654080045,825.7189586560673,1.3535847669920753,2686.944966763311,-6.326811282105424,True,822.91650390625,827.91650390625,821.91650390625,829.91650390625,61885,-36.730684789576436,6699
2104,6,4,1,19,9,4731.142913818359,5490.804000854492,0.8616484786348388,-863.0219673482615,-317.0431418826943,-865.0,-315.0,0.24903300104676998,0.24624942224824825,0.0,0.0,0.5,0.5,0.0,0.0,835.8969557625287,1.294654935701794,835.833924520182,1.9106529728073836,1065.491891807768,115.49297282603094,True,835.9750141443611,1.7856633725548305,835.9242747010957,1.8561862860298317,1165.1723878468028,16.236704962157333,True,833.91650390625,837.91650390625,831.91650390625,839.91650390625,61854,-16.7965556359742,7184
2105,6,5,1,7,7,1190.4161224365234,3338.62646484375,0.35655864319407643,-1029.1806468781413,-487.9455592231356,-1025.0,-485.0,0.30211780431400487,0.244000413553756,0.0,0.0,1.0,0.5,0.0,0.0,849.931082620366,0.85024912379126,,,,,False,849.8336428484844,1.7259082370270296,850.0949938942092,0.8112014585083382,500.5163761233871,331.5560955631045,True,848.91650390625,850.91650390625,846.91650390625,852.91650390625,61537,-32.189422607421875,6656
2106,6,4,1,17,7,6502.964309692383,6334.228000640869,1.0266388120279917,-894.1002498598773,-355.9788728616522,-895.0,-355.0,0.22901957469740844,0.2491056884642176,0.0,0.0,0.5,0.5,0.0,0.0,866.0180724015221,1.0698218930888315,865.9619122547274,0.8514285358034588,2456.4397680011602,210.24671746355847,True,866.0411325011893,1.0528304288256207,866.0254259873451,0.9471335610861918,2462.2234369269786,70.39400924134085,True,863.41650390625,868.41650390625,862.41650390625,868.41650390625,61407,-21.355834960937504,7067
2107,6,2,1,12,10,3409.971969604492,6496.269096374512,0.5249123641610776,-950.75,-564.9555963921447,-955.0,-565.0,0.0,0.24602503858231595,0.0,0.0,0.0,0.5,0.0,0.0,875.6411214817192,1.6224026458499214,875.7231699741413,2.046708790952122,781.3574391296409,-35.32350330190912,True,876.1548289401634,2.080518848194308,876.0921544531346,2.2207172636728134,1151.02502386155,32.18246940346761,True,872.41650390625,878.41650390625,870.41650390625,880.41650390625,61607,-26.05430238239531,6837
2108,6,3,2,10,14,2073.4764862060547,2036.3334655761719,1.0182401464483979,-940.1386394948228,-413.12069663325184,-942.5781824183243,-415.0,0.20803627201834793,0.2189345169717798,4.284037280164972,0.0,0.5,0.5,10.0,0.0,879.0259420581664,1.0609634973081032,879.0974915315354,0.9893486886119096,677.4262234526709,81.90862542223417,True,879.0638380549756,1.428108801967035,878.9544246743136,1.4142672129915002,560.4820995810444,7.654363342606097,True,876.91650390625,880.91650390625,875.91650390625,882.91650390625,62031,-27.833892822265625,6881;6930
2109,6,3,2,6,14,1123.0479278564453,4231.683971405029,0.26539031162186816,-1029.433889637386,-548.6444079930143,-1025.9874509686788,-545.0,0.24110043541033924,0.20407432850213567,2.983194641863564,0.0,0.5,0.5,10.0,0.0,882.89619372828,0.9251583436605375,882.9297363570272,0.24633173363418875,1726.6284783563444,170.2345296726148,True,883.167124103851,2.033766564577688,883.0200952339093,1.9163000570691837,136.48169436887295,218.63342069241153,True,881.41650390625,884.41650390625,879.41650390625,886.41650390625,60694,-22.20098876953125,6609;6645
2110,6,4,1,18,10,5601.7640380859375,6988.128448486328,0.8016114871642512,-976.0927647785445,-577.1589288127295,-975.0,-575.0,0.23215231177308449,0.19298091222812486,0.0,0.0,0.5,0.5,0.0,0.0,919.0980961758229,1.5275515333175766,919.1528697250225,1.8992820024078458,1452.2913355514318,-123.42525575502505,True,919.2380094076564,1.8742809894488515,919.079592594761,1.6829528798321645,1424.2360622761212,101.74536621671103,True,916.41650390625,922.41650390625,915.41650390625,924.41650390625,61573,-34.36878746965008,6792
